Structure,SMILES,Charge
VEZHAL_spec_0_BA_2H,S=C(Nc1ccc(C(=O)OC)cc1)NCCCCCC,0
VEZHEP_spec_0_BA_2H,Cc1ccc(cc1)NC(=S)NCCCCCC,0
VEZHOZ_spec_0_BA_2H,S=C(Nc1ccc([N+]([O-])=O)cc1)NCCCCCC,0
VICZIR_spec_0_BA_2H,O=C(NCc1ccc(OC)cc1)Nc2ncc([N+]([O-])=O)s2,0
VIGKOM_spec_0_BB,O[C@@H]([C@H]1[N@@]2C[C@@H]([C@H](C1)CC2)CC[Si](CC)(CC)CC)c1ccnc2c1cccc2,0
VIHTEM_spec_0_LB_E,O=C1N[C@H]2[C@@](C[C@H]([C@@H](OS(=O)(c3ccc([N+]([O-])=O)cc3)=O)C2)O)(C(OC)=O)C1,0
VIJDID_spec_2_BA_2H,c1(ccc2c(c(ccn2)[C@@H]([C@H]2[N@@]3C[C@@H]([C@@H](CC3)C2)C=C)NC(=O)N[C@H](C(C)(C)C)NC(=O)OCC2c3ccccc3-c3ccccc23)c1)OC,0
VIKGEC_spec_0_BA_2H,S=C(NC(CCC)=O)Nc1ccc([N+]([O-])=O)cc1,0
VILLUZ_spec_0_BA_2H,c1(ccc(cc1)OC)CNC(=O)Nc1nn2ccccc2c1C(=O)OC,0
VIMGUV_spec_0_BA_2H,c1(c(cc(cc1)C#N)S(=O)(=O)NC(=O)NC(C)(C)C)Oc1ccc(cc1)C,0
VIMHUW_spec_0_LB_E,[C@@]1(N[C@@H]([C@@H]2C(=O)N(C(=O)[C@H]12)c1ccccc1)c1c(nn(c1)c1ccccc1)C)(C(=O)OC)C,0
VIMJAE_spec_0_LB_E,[C@@]1(N[C@@H]([C@@H]2C(=O)N(C(=O)[C@H]12)c1ccc(Cl)cc1)c1c(nn(c1)c1ccccc1)C)(C(=O)OC)C,0
VIMQEN_spec_0_BA_2H,N1(C(=O)[C@H](C(=O)N(c2c1cccc2)c1ccccc1)NC(=O)Nc1ccc(cc1)Br)C[C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,0
VIMYEV_spec_0_BA_2H,N(c1cc(c(O)c(c1)CN1CCCC1)CN1CCCC1)C(=O)Nc1ccc(OC)cc1,0
VINFEE_spec_0_BA_1H,Oc1c(c2c(O)c(C(C)(C)C)cc3c2ccc(c3)C(C)(C)C)c2c(cc1C(C)(C)C)cc(cc2)C(C)(C)C,0
VINLAH_spec_0_LB,P(=O)(N1CCN(c2ccccc2)CC1)(N1CCN(c2ccccc2)CC1)N1CCN(CC1)c1ccccc1,0
VINZOJ_spec_0_BA_2H,n1c2c(c(NC(=O)Nc3c4c(nccc4)ccc3)ccc2)ccc1,0
VINZUP_spec_0_BA_2H,c1c(cccc1)NC(=O)Nc1c2ccncc2ccc1,0
VITGUD_spec_0_LB_E,Brc1c([C@@H]2N[C@@]3([C@H]4[C@@H]2C(=O)N(c2ccccc2)C4=O)c2c(N(C3=O)C)cccc2)cccc1,0
VIVQEX_spec_0_BA_2H,S=C(NC1=NC(OC)=CC(OC)=N1)NC(c2ccccc2)=O,0
VIXMOF_spec_0_BA_2H,O=C(Nc1ccccc1)NC1=NC(=O)C(C(=O)N1)(CC=C)CC=C,0
VIXNAS_spec_0_BA_2H,O=C1N=C(NC(=O)C1(CC=C)CC=C)NC(=O)Nc1ccc2ccccc2c1,0
VIYXUZ_spec_0_LB_E,N1C(=O)C[C@H]2[C@@H]1c1c(cccc1)C2,0
VOCYIW_spec_2_BA_2H,c1(c2cc3ccccc3cc2ccc1NC(=O)NCCCC)NC(=O)NCCCC,0
VOCYUI_spec_1_BA_2H,O=C(NC[C@]12c3c(cccc3)[C@H]([C@]3(c4c([C@@H]1c1ccccc31)cccc4)CNC(=O)Nc1ccc(C(F)(F)F)cc1)c1c2cccc1)Nc1ccc(C(F)(F)F)cc1,0
VOFCOK_spec_1_BA_2H,c1(ccc(cc1)NC(=O)NCCCCCC)O,0
VOFCUQ_spec_0_BA_2H,c1cc(ccc1O)NC(=S)NC,0
VOFDAX_spec_0_BA_2H,c1(ccc(cc1)CCNC(=O)Nc1ccccc1)O,0
VOFDEB_spec_0_BA_2H,c1cc(CCNC(=S)Nc2ccccc2)ccc1O,0
VOFDIF_spec_0_BA_2H,O=C(NCCc1ccc(O)cc1)Nc2ccc([N+]([O-])=O)cc2,0
VOFFAZ_spec_0_BA_2H,c1(ccc(cc1)O)NC(=O)Nc1ccccc1,0
VOHFEF_spec_0_LB_E,O=C1[C@]2([C@@H]([C@@H](N1)C)O2)C,0
VOJFUY_spec_2_BA_2H,S=C(NCC1=CC=[NH+]C=C1)Nc2ccc([N+]([O-])=O)cc2,1
VOJPOC_spec_2_BA_2H,S=C(NC1=[N+]([H])C=C(C)S1)Nc2ccccc2,1
VOJSUK_spec_0_LB_E,[C@H]1([C@H](Cc2ccccc2)NC(=O)C1)N[C@@H](C)C(=O)OC(C)(C)C,0
VOKBEF_spec_0_BA_2H,O=C(Nc1ccc([N+]([O-])=O)cc1)Nc2ccc(C(O)=O)cc2,0
VOKLIQ_spec_0_BA_1H,c1(c2c3cc(OCc4ccccc4)ccc3cc(c2O)C#Cc2cccc(c2)C(=O)OC)c2c(cc(c1O)C#Cc1cccc(c1)C(=O)OC)ccc(c2)OCc1ccccc1,0
VOPDUA_spec_0_BA_2H,Brc1cc(NC(=O)Nc2cc(Br)ccc2)ccc1,0
VOPFEM_spec_0_BA_2H,Ic1cc(NC(=O)Nc2cc(I)ccc2)ccc1,0
VOQNAR_spec_1_LB_E,O=C1N(C)[C@](C)(c2ccccc2)[NH2+][C@H]1Cc3ccccc3,1
VOQVIH_spec_0_BA_2H,S=C(NC(=O)c1occc1)Nc1ncccc1,0
VORBAF_spec_0_BA_2H,O=S(NC(NC1=NC(C(C)C)=NC(OC)=N1)=O)(c2ccccc2Cl)=O,0
VORDIP_spec_0_LB_E,O(C(=O)[C@@H]1[C@@H](N[C@@H]([C@H]1[C@@H](O)C)C(=O)OC)c1ccccc1)C,0
VORWOR_spec_0_BA_2H,S=C(NC(c1ccccc1)(c1ccccc1)c1ccccc1)N[C@@H](CC)C,0
VORWUX_spec_0_BA_2H,N(C(=S)N[C@H](C(C)C)C)C(c1ccccc1)(c1ccccc1)c1ccccc1,0
VORXAE_spec_0_BA_2H,N(C(=S)N[C@@H](C(C)(C)C)C)C(c1ccccc1)(c1ccccc1)c1ccccc1,0
VORXEI_spec_0_BA_2H,C(=S)(N[C@@H](C)C1CCCCC1)NC(c1ccccc1)(c1ccccc1)c1ccccc1,0
VORXIM_spec_1_BA_2H,N(C(=S)NC(c1ccccc1)(c1ccccc1)c1ccccc1)[C@H]1[C@H](N)CCCC1,0
VORXOS_spec_0_BA_2H,S=C(NC(c1ccccc1)(c1ccccc1)c1ccccc1)N[C@H]1[C@H](NC(=S)NC(c2ccccc2)(c2ccccc2)c2ccccc2)CCCC1,0
VORYAF_spec_0_BA_2H,S=C(N[C@@H]1CCCC[C@H]1NC(=S)N[C@H](c1ccccc1)C)NC(c1ccccc1)(c1ccccc1)c1ccccc1,0
VORYEJ_spec_0_BA_2H,S=C(NC(C)(C)C)N[C@@H](C(C)(C)C)C,0
VOWNAZ_spec_0_LB,C1Cc2ccc[n+](c2C1)[O-],0
VOYNUS_spec_0_BA_2H,O=C(NC(c1ccccc1)(c1ccccc1)c1ccccc1)NC(c1ccccc1)(c1ccccc1)c1ccccc1,0
VOYTEL_spec_0_LB_E,C(=O)(O)[C@@H]1[C@@]2([C@](NC(=O)[C@H]2C(=O)O)(C)NC1=O)C,0
VUDSIY_spec_1_LB_C,N1([C]N(C(=C1Cc1ccccc1)c1ccc(cc1)C)c1ccc(cc1)OC)c1ccc(cc1)OC,0
VUDWOI_spec_0_BA_1H,s1c(nc2c1cccc2)c1cc2c(c(c3c(c(cc4ccccc34)c3sc4ccccc4n3)O)c1O)cccc2,0
VUHDOT_spec_0_BA_2H,c1(ccccc1c1ccccc1)NC(=S)NC(=O)c1c(Cl)cc(cc1)Cl,0
VUJTUP_spec_0_LB_E,C1[C@H]2[C@H](C)c3ccccc3[C@H]2NC1=O,0
VUJVEB_spec_0_LB_E,N1C(=O)C[C@H]2C[C@@H](c3ccccc3[C@@H]12)C,0
VUKHUF_spec_0_BA_2H,c1(c2c(ccc1)nccc2)NC(=O)Nc1ccccc1,0
VUMWOS_spec_1_LB_E,C1(=O)C[C@@H]([C@H](C(=O)N/N=C/c2cnccc2)N1)c1ccccc1,0
VUSLEA_spec_0_BA_1H,O1[C@H]([C@@H](OC1(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,0
VUSQEG_spec_0_BA_2H,c1(ccc(I)cc1)NC(=O)Nc1ccncc1,0
VUTCOD_spec_0_LB_E,O(C(=O)[C@@]1(N[C@H]2[C@H]([C@@H]1C(=O)OCC)COc1c2cccc1)c1ccc(cc1)Cl)C,0
VUTCUJ_spec_0_LB_E,Brc1ccc([C@@H]2Oc3ccccc3[C@@H]4[C@]2([C@@H](c5ccccc5)NC4(C(OCC)=O)C(OCC)=O)[N+]([O-])=O)cc1,0
VUVPEK_spec_0_LB_E,O=C1N[C@H](CC1(C)C)CC(=O)OCC,0
VUWCIB_spec_0_LB_E,Brc1cc([C@]2(C(N3C)=O)[C@H]([N+]([O-])=O)[C@@H](c4ccccc4)[C@@H](N2)C(F)(F)F)c3c(C)c1,0
VUWFOK_spec_0_BA_2H,N1C(=C([C@H](CC1=O)c1c(OC(=O)C)cccc1)C(=O)OCC)NC(=O)NC1CCCCC1,0
VUXFIE01_spec_0_BA_2H,N(c1ccc(Br)cc1)C(=S)N[C@H](c1ccccc1)C,0
VUXMEJ_spec_0_LB,[O-][n+]1c(C(C)(c2[n+]([O-])cccc2)c2[n+]([O-])cccc2)cccc1,0
VUXNAG_spec_0_LB,[O-][n+]1c(Cc2cccc[n+]2[O-])cccc1,0
VUYPIR_spec_0_BA_2H,O(C(=O)NC(=S)Nc1c(cc(cc1)Cl)Cl)CC,0
VUYPOX_spec_0_BA_2H,O=C(NC(Nc1ccc([N+]([O-])=O)cc1)=S)OCCCCC,0
VUZFUS_spec_0_BA_2H,c1(c(ccc(c1)OC)OC)NC(=O)NCCc1ccc(cc1)O,0
VUZZAS_spec_0_BA_2H,O=N(=O)c1ccc(cc1)NC(=O)Nc1cc(Cl)ccc1,0
WABKIW_spec_0_LB_E,Cc1c([N+]([O-])=O)c([C@@H]2[C@@H](c3c(Cl)cc(Cl)cc3)[C@H](c4ccccc4)N[C@]25c6ccccc6N(C)C5=O)on1,0
WADCOU_spec_0_LB,C1(OP(N(C2=NC=CC=C2)CC3=CC=CC=C3)O4)=CC=C5C(C=CC=C5)=C1C6=C4C=CC7=C6C=CC=C7,0
WADFUE_spec_0_LB_E,O=C(C)[C@H]1[C@@H](c2c([N+]([O-])=O)cccc2)NC(C(OCC)=O)(C1)C(OCC)=O,0
WADSAX_spec_0_BA_2H,O=C(NC(=S)Nc1ccc(cc1)O)c1ccccc1,0
WAFFAM_spec_0_BA_2H,c1(cc(c(c(c1)OC)OC)OC)NC(=S)Nc1ccc(cc1)O,0
WAFGAM_spec_0_LB_E,c1cc(C)ccc1S(=O)(=O)/N=C(\O)/[C@H]1NCCC1,0
WAJSAC_spec_1_LB,CC(N(P1OC2=CC=C3C(C=CC=C3)=C2C4=C(C=CC5=C4C=CC=C5)O1)C(C)C6=CC=CC=C6)C7=CC=CC=C7,0
WAKHOG_spec_0_BA_2H,c1ccccc1/C=C/C(=O)NC(=S)NCCN1CCOCC1,0
WAMXEN_spec_0_BA_2H,O=C(Nc1c(N)cccc1)NC,0
WANPEH_spec_2_BA_2H,c1(CNC(=O)NCc2ccncc2)ccncc1,0
WAPDUN_spec_0_LB_E,O=C1C[C@@H]2C(=O)N[C@H]([C@@H]2c2c1cc(OC)cc2)C(=O)OC,0
WAQMUX_spec_0_BA_2H,S=C(NC1CCN(CC1)Cc1ccccc1)NC(=O)c1ccc(OC)cc1,0
WAQNUX_spec_0_LB_E,C1(=O)[C@H]2[C@@H]([C@@H](N1)CC#N)OC(O2)(C)C,0
WARHUV_spec_0_LB_E,O=C1N[C@@](OC)([C@H]([C@]21[C@H](C(=O)NC2=O)C#N)C)C,0
WARWOB_spec_0_BA_2H,O=C(NCC(=O)N)NCC(=O)N,0
WARXES_spec_0_BA_2H,O=C(NCCC(=O)N)NCC(=O)O,0
WARXIW_spec_0_BA_2H,O=C(NCCC(=O)O)NCC(=O)N,0
WARXOC_spec_0_BA_2H,O=C(NCCC(=O)O)NCC(=O)O,0
WARYAP_spec_0_BA_2H,O=C(N[C@H](C(=O)N)Cc1ccccc1)NCC(=O)O,0
WARYET_spec_0_BA_2H,O=C(NCC(=O)N)N[C@@H](C(=O)O)Cc1ccccc1,0
WASFIG_spec_0_LB,P1(=O)(N(C)Cc2ccccc2)N(CCN1c1ccc(cc1)C)c1ccc(cc1)C,0
WASJUX_spec_1_BA_1H,Oc1ccc2ccccc2c1c1c2ccccc2cc(c1O)CNc1c2c(ccc1)cccc2,0
WASKIM_spec_1_LA,COc(cc1)cc2c1nccc2[C@@H](OC(NC(C)(C)C)=O)[C@H]3[N@@H+]4C[C@H](C=C)[C@@H](CC4)C3,1
WATQIR_spec_0_LB_E,O=C1N(c2ccccc2)C(=O)[C@@H]2[C@H]1[C@@H](N[C@@H]2C(=O)OC)C(=O)OC,0
WAVSAO_spec_0_BA_2H,O(c1c(cc(OC)cc1)CCNC(=S)NCCc1c(ccc(OC)c1)OC)C,0
WAVSIW_spec_1_BA_2H,Clc1ccc(nc1)NC(=S)NCCc1ccc(O)cc1,0
WAWWAU_spec_0_LB_E,N1CCC[C@H]1C(c1[nH]ccc1)(C)C,0
WEBSIH_spec_0_LB_C,N1(c2c(cc(cc2C)C)C)[C@@H]([C@@H](N(c2c(cc(cc2C)C)C)[C]1)C)c1ccccc1,0
WEBSON_spec_0_LB_C,N1(c2c(cc(cc2C)C)C)C([C@H](N(c2c(cc(cc2C)C)C)[C]1)c1ccccc1)(C)C,0
WEBTII_spec_1_LB_C,N1([C]N([C@@H]([C@@H]1c1ccccc1)c1ccccc1)c1c(cc(cc1C)C)C)c1c(cc(cc1C)C)C,0
WECCAK_spec_0_BA_2H,O=C1C(=O)C(=C1NC)NC,0
WEDGET_spec_0_LB,[O-][n+]1c([C@H]2[C@@H]3c4ccccc4[C@H]([C@@H]2C(=O)OCC)c2c3cccc2)cccc1c1c2c(cccc2)ccc1,0
WEFQEE_spec_0_BA_2H,S=C(Nc1ccc(OC)cc1)Nc1ccc(OC)cc1,0
WEFTAD_spec_0_BA_2H,S=C(NC(=O)c1ccccc1)Nc1nc(ccc1)C,0
WEGDUI_spec_0_LB,C1[C@@H]2CCC[N@@]2[P@](=O)(N1c1cc(cc(c1)C)C)N1CCCCC1,0
WEGQOQ_spec_0_BA_2H,Fc1c(NC(=O)Nc2cccc3[nH]cnc23)c(F)c(c(F)c1F)F,0
WEGQUW_spec_1_BA_2H,c1n(c2c(c(ccc2)NC(=O)Nc2cccc3n(cnc23)C)n1)C,0
WEJDEV_spec_0_BA_2H,S=C(Nc1cc(Br)ccc1)NC(=O)[C@@H](C)c1ccc(cc1)CC(C)C,0
WEJWEQ_spec_0_LB_E,[C@H]12[C@@H](c3ccc(C)cc3)N[C@H]([C@H]1C(=O)N(C2=O)c1ccccc1)C(=O)OC,0
WEJWIR_spec_0_BA_2H,S=C(NC)NC,0
WENJIJ_spec_0_BB,n1ccc(c2c(c(O)ccc12)N(NC(=O)OC(C)(C)C)C(=O)OC(C)(C)C)[C@@H]([C@@H]1[N@]2CC[C@@H](C1)[C@H](C2)CC)O,0
WEQHAC_spec_0_BB,C1(c2c(c3ccccc31)cccc2)P(c4ccccc4)(c5ccccc5)=Nc6ccccc6,0
WERHIL_spec_0_BA_2H,N(C(=O)OCC)C(=S)Nc1cnccc1,0
WERSAO_spec_0_BB,c1(N=P(c2ccccc2)(CP(c3ccccc3)(c4ccccc4)=Nc5ccccc5)c6ccccc6)ccccc1,0
WESVEW_spec_1_BA_2H,[C@@H]1([C@@H](CCCC1)NC(=O)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F)N(Cc1ccccc1)C,0
WESVIA_spec_0_BA_2H,[C@@H]1([C@@H](CCCC1)NC(=O)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F)N(CC=C)CC=C,0
WESVUM_spec_0_BA_2H,C[C@@H]([C@H](c1ccccc1)NC(=O)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F)N(C)C,0
WESWEX_spec_0_BA_2H,[C@H]1(CCCC[C@H]1NC(=O)Nc1c(cc(C)cc1C)C)N(C)C,0
WESWOH_spec_0_BA_2H,[C@@H]1([C@H](NC(=O)N[C@H](C)c2ccccc2)CCCC1)N(C)C,0
WETDOP_spec_2_BA_2H,S=C(NC1=CC=CC=[NH+]1)Nc2ccccc2,1
WEVLOY_spec_0_LB_E,ClC1=C[C@]2(NC(=O)C[C@@H]12)C#N,0
WEVLUF_spec_0_BA_2H,S=C(NC(=O)CCCCC)Nc1nc(ccc1)C,0
WEVMUG_spec_0_BA_1H,C(=O)(c1cc2ccccc2c(c1O)c1c(ccc2ccc(cc12)O)O)OC,0
WEVZED_spec_0_BA_2H,O=C(N[C@H]1[C@H](N(C)C)CCCC1)N[C@H](c1ccccc1)C,0
WEWBAE_spec_0_BA_2H,c1(cc(cc(c1)C)C)NC(=S)NC(=O)C,0
WEWWUR_spec_0_BA_2H,S=C(Nc1ccc(Cl)cc1)NC(c2ccc([N+]([O-])=O)cc2)=O,0
WEXBAC_spec_0_BB,O=C(OC(C)(C)OC/1=O)C1=C/c2ccc(N=P(c3ccccc3)(c4ccccc4)c5ccccc5)o2,0
WEYGEP_spec_0_BA_2H,S=C(NC(=O)c1ccc(cc1)CCl)Nc1nc(cc(n1)C)C,0
WEZPAV_spec_0_LB_E,FC(F)(F)[C@@H]1[C@@](c2ccccc2)(C(=O)OC)NC[C@H]1C(=O)c1ccc(Br)cc1,0
WIBCIV_spec_0_BA_2H,C(=O)(NC(=S)Nc1cc(c(cc1)Cl)Cl)C(C)(C)C,0
WIBCOB_spec_0_BA_2H,N(c1c(cccc1Cl)Cl)C(=S)NC(=O)C(C)(C)C,0
WIBCUH_spec_0_BA_2H,C(=O)(NC(=S)Nc1cc(cc(c1)Cl)Cl)C(C)(C)C,0
WICBEP_spec_0_BA_2H,O=C(Nc1ccc(cc1)Cl)Nc1cnccc1,0
WICGEW_spec_0_LB_E,N1[C@@]([C@@H]2[C@H]([C@@H]1c1ccc[nH]1)C(=O)N(C2=O)c1ccccc1)(C(C)C)C(=O)OC,0
WICWEN_spec_0_LB_E,S=C1N[C@@]2(c3c(N(C2=O)C)cccc3)[C@H]([C@@]21C(=O)c1c(cccc1)OC2)c1ccccc1,0
WIDQIJ_spec_0_BA_2H,c1(c(ccc(C)c1)O)NC(=S)NC,0
WIDQOP_spec_0_BA_2H,c1(c(O)cc(cc1)C)NC(=S)NC,0
WIFQOS_spec_0_LB_E,Oc1ccc2ccccc2c1c1c2ccccc2ccc1NC(=O)[C@H]1NCCC1,0
WIGXAM_spec_0_BA_1H,Fc1cc(cc(F)c1F)c1cc2c(c(c3c4c(cccc4)cc(c3O)c3cc(F)c(F)c(c3)F)c1O)cccc2,0
WIKSAK_spec_0_LB_E,O([C@@H]1[C@@H]([C@@H]2N[C@H](C1)CC2)C(=O)OC)C(=O)c1ccccc1,0
WILSAM_spec_1_LB_E,N1CCC[C@H]1CNc1ccc(Cl)cc1,0
WIPBIJ_spec_0_LB_E,N1/C(=C\C(=O)/C(=C/C(=O)c2ccccc2)/O)/[C@]2(CC1(C)C)C=C(OC)C(=O)C=C2OC,0
WIRSEV_spec_0_BA_2H,S=C(NC(c1ccccc1)=O)Nc2ccc([N+]([O-])=O)cc2,0
WIRZAY_spec_0_BA_2H,S=C(Nc1ccc(OC)cc1)NC(=O)c1ccccc1,0
WITTEA_spec_0_LB,O=C(Nc1cccc[n+]1[O-])c1c(Oc2ccccc2)cccc1Oc1ccccc1,0
WIWJOE_spec_0_BA_2H,c1(cccc2ccccc12)C(=O)NC(=S)NC(C)C,0
WIYPUQ_spec_0_BA_2H,[C@@H](Cc1ccccc1)(CO)NC(=S)NC(=O)c1ccc(cc1)Cl,0
WIZMEY_spec_0_BB,COc1c(C(OCC)=O)ccc(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)n1,0
WIZMIC_spec_0_BB,O=C(OCC)c1c(SC)nc(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)cc1,0
WIZVEH_spec_0_BA_2H,S=C(NC(=O)c1occc1)Nc1c2c(cccc2)ccc1,0
WOGTAP_spec_0_BA_2H,S=C(NC(=O)c1ccc(Cl)cc1)NC(C)(CC(=O)C)C,0
WOGTUI_spec_0_BA_2H,c1ccccc1C(=O)NC(=S)NCC(=O)OCCC,0
WOGXUM_spec_0_BA_2H,Clc1c(NC(=O)NC(=O)c2c(F)cccc2F)cc(cc1Cl)Cl,0
WOHRER_spec_0_LB_E,O=C1N[C@@](C(=O)OC)(CC1)[C@H](c1ccccc1)C=C,0
WOHRIV_spec_0_LB_E,O=C1N[C@@](C(=O)O)(CC1)[C@H](C)C=C,0
WOHROB_spec_0_LB_E,O=C1N[C@](CC1)(C(=O)O)CC=C,0
WOHWUN_spec_0_BA_2H,O=C(NC(=S)Nc1ccc(cc1)C)c1c(nn(c1)c1ccccc1)c1ccc(C)cc1,0
WOJWOJ_spec_0_BA_2H,S=C(NC(=O)c1occc1)Nc1cccc(S(=O)(=O)N)c1,0
WOKNOB_spec_0_BA_2H,S(=O)(=O)(NC(=O)Nc1nc(c2ccccc2)cc(n1)C)c1n(ncc1C(=O)OCC)C,0
WOLQEU_spec_1_BA_2H,c12c(c(ccc2)NC(=S)Nc2c3c(ccc2)cc[nH]3)[nH]cc1,0
WOLVEZ_spec_1_LB_C,N12C(=NN([C]2)CC)C=CC=C1,0
WOLWIG_spec_0_LB,Oc1c(C(=O)Nc2[n+](cccc2)[O-])ccc(c1)C,0
WOMDEH_spec_0_BA_2H,S=C(Nc1ccccc1)Nc1sccn1,0
WOMFEJ_spec_0_BA_2H,S(=O)(=O)(NCc1ccc(F)cc1)NCc1ccc(F)cc1,0
WOMFIN_spec_0_BA_2H,S(=O)(=O)(NCc1ccc(Cl)cc1)NCc1ccc(Cl)cc1,0
WOMFUZ_spec_0_BA_2H,N(Cc1ccc(cc1)C)S(=O)(=O)NCc1ccc(C)cc1,0
WOMGAG_spec_0_BA_2H,S(=O)(=O)(NCc1ccc(C(=O)OC)cc1)NCc1ccc(cc1)C(=O)OC,0
WOMGUC_spec_0_BA_2H,O=C(Nc1ncccc1)Nc1ccc(F)cc1,0
WOMHAJ_spec_0_BA_2H,n1ccccc1NC(=O)Nc1ccc(F)cc1F,0
WOMHEN_spec_0_BA_2H,O=C(Nc1ncccc1)Nc2c([N+]([O-])=O)cccc2,0
WOMHIR_spec_0_BA_2H,N(C(=O)Nc1ccc(cc1)F)c1cccnc1,0
WOMHOX_spec_0_BA_2H,Fc1ccc(NC(=O)Nc2cccnc2)c(F)c1,0
WOMHUD_spec_0_BA_2H,O=C(Nc1c([N+]([O-])=O)cccc1)Nc2cnccc2,0
WONNIX_spec_0_BB,CC(C)(C)N=P(c1ccccc1)(C([C@@H](c2ccccc2)P3(OCC(C)(C)CO3)=O)=C)c4ccccc4,0
WORCIR_spec_0_BA_2H,S=C(Nc1ccccc1)NCCCNC(=S)Nc1ccccc1,0
WOSJIA_spec_0_BA_2H,N(c1ccccc1)C(=O)Nc1ccccc1C(=O)O,0
WOYDUL_spec_0_LB_E,N1[C@@H](C(C[C@@H]1c1c(c(ccc1)OC)OC)(C(=O)OC)C(=O)OC)c1ccccc1Br,0
WOYQOQ_spec_0_BA_2H,C(C)(C)(C)c1nc(sc1C(=O)OCC)NC(=O)Nc1ccccc1,0
WUDMAK_spec_1_BA_2H,S=C(N[C@H](COc1c(NC(=O)NCC)cc(C(F)(F)F)cc1)C(C)(C)C)NCC,0
WUFXUT_spec_1_LB_E,C1(=O)[C@]2(c3c(cccc3)N1)[C@]1(C(=O)N(c3c1cccc3)CC=C)[C@H]([C@H](C(F)(F)F)N2)C(=O)c1ccccc1,0
WUGLAN_spec_1_BA_2H,S=C(N[C@H]1[C@H](NC(=S)Nc2cc(cc(c2)C(F)(F)F)C(F)(F)F)CCCC1)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F,0
WUGLER_spec_0_BA_2H,N([C@H]1[C@@H](CCCC1)NC(=O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(=S)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F,0
WUHFEN_spec_0_BA_2H,N(c1c(NC(=O)Nc2sccc2)cccc1)C(=O)Nc1sccc1,0
WUJWAC_spec_0_BA_1H,O[C@H](CC#C)[C@@H]1OC(O[C@@H]1CO)(C)C,0
WUKWOQ_spec_1_LB_C,[Si](OC([C@H]1N2C(=NN([C]2)c2c(cc(cc2C)C)C)c2ccccc2C1)(c1ccccc1)c1ccccc1)(C)(C)C,0
WULZOU_spec_0_BA_2H,O=C(NC(=S)N[C@@H](CC(=O)OC)C(=O)OC)c1ccccc1,0
WUMCOW_spec_0_LB_E,O1[C@H]([C@@]2([C@@H]([C@H](N[C@H]2c2ccc(OC)cc2)C(=O)OC)c2ccc(cc2)OC)C(=O)c2ccccc12)c1ccccc1,0
WUMKUM_spec_0_BA_2H,S=C(Nc1c(C(C)C)cccc1C(C)C)Nc1ccccc1,0
WUNBUD_spec_0_BA_2H,Clc1c(n(nc1CC)C)C(=O)NC(=S)Nc1ccc(F)cc1,0
WUNLID_spec_0_LB_E,O=N(=O)[C@@H]1[C@@H](N[C@@]2([C@H]1c1ccc(Cl)cc1)Cc1c(cccc1)C2=O)c1ccc(cc1)C,0
WUNVAE_spec_0_LB_E,O=C1[C@]2([C@H]([C@@](C(=O)OC)(N[C@@H]2c2ccc(cc2)F)C)c2c(O1)cccc2)C(=O)OC,0
WURFAT_spec_0_LB,n1(O)c2c(nn1)ccc[n+]2[O-],0
WUSFOH_spec_0_BB,CC(C)P(C(C)C)c1c(N=P(C(C)C)(C(C)C)C2=C(CCC2)Nc3c(C(C)C)cccc3C(C)C)cccc1,0
WUTCAQ_spec_0_LB_E,N1C(=O)[C@@](C)(CC=C)C(=O)[C@@H]1CC(=O)O,0
WUTMII_spec_0_LB,CC(C1=CC=CC=C1)N(C(C)C2=CC=CC=C2)P3OC4=CC=CC5=C4C6=C(O3)C=CC=C6OP(N(C(C)C7=CC=CC=C7)C(C8=CC=CC=C8)C)O5,0
WUTMOO_spec_0_LB,CC(C1=CC=CC=C1)N(C(C)C2=CC=CC=C2)P3OC4=C(CC)C=C(CC)C5=C4C6=C(O3)C(CC)=CC(CC)=C6OP(N(C(C)C7=CC=CC=C7)C(C8=CC=CC=C8)C)O5,0
WUVXUG_spec_0_BA_2H,S=C(NC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C,0
WUWTAM_spec_0_LB_E,N1C(=O)CC[C@@]21c1ccccc1CCC2,0
XACTUU_spec_3_LA,O=C(C[N@+]12C[C@H](C=C)[C@@H](CC2)C[C@H]1[C@@H](c3ccnc4c3cccc4)O)Nc5c(c6ccccc6)cccc5,1
XAHBUG_spec_1_BA_2H,c1(c(c(ccc1)NC1=C(C(=O)C1=O)N[C@@H](c1oc(C)cc1)CC)O)C(=O)N(C)C,0
XALGIC_spec_1_LB_C,c1cc(c(N2N=C3COC([C@@H](N3[C]2)Cc2ccccc2)(C)C)c(c1)OC)OC,0
